0	109.78915774822235
1	584.1867481470108
2	1755.271060705185
3	788.8554140329361
4	1493.6746745109558
5	421.5361394882202
6	708.8855385780334
7	1291.7168389558792
8	2217.4698588848114
9	635.6927589178085
10	608.5843261480331
11	1263.2529911994934
12	683.1325280666351
13	1633.2831169366837
14	692.620478272438
15	510.9939649105072
16	143.6746985912323
17	1409.6385391950607
18	1947.7409323453903
19	365.96384739875793
20	757.6807143688202
21	386.2951753139496
22	561.144577383995
23	348.34336721897125
24	595.030113697052
25	260.2409656047821
26	506.9276987314224
27	440.51204240322113
28	550.3012021780014
29	547.590370297432
30	543.524092912674
31	590.963846206665
32	679.0662548542023
33	1683.4337145090103
34	260.24095940589905
35	422.891565322876
36	452.71083068847656
37	424.246982216835
38	412.04818844795227
39	607.2289155721664
40	1531.6264805793762
41	722.4397397041321
42	656.0240803956985
43	1410.9939564466476
44	609.939753651619
45	498.79516899585724
46	405.2710803747177
47	357.8313241004944
48	528.6144496202469
49	712.9517912864685
0	520.4819170236588
1	100.30120360851288
2	1031.4758908748627
3	363.2530072927475
